"","p301d_","p303_","p305_","p306_","p307_","p308d_","p310_","p310b1_","p311_1_","p311_2_","p311_3_","p311_4_","p311_5_","p311_6_","p311_7_","p311_8_","p311a1_4_","p311a1_7_","p311a2_4_","p311a2_7_","p311a3_4_","p311a3_7_","p311a4_4_","p311a4_7_","p311a5_4_","p311a5_7_","p311a6_4_","p311a6_7_","p311a7_4_","p311a7_7_","p311b_4_","p311b_7_","p311e_4_","p311e_7_","p311t1_","p3121_","p3122_","p314a_","educacion_sup","p207_","p208a_","p208a2_","p501_","p5561a_","p5562a_","p5563a_","p5564a_","p5565a_","p5566a_","p5567a_","p5568a_","p5569a_","p558d_","p401h1_","p401h2_","p401h3_","p401h4_","p401h5_","p401h6_","p401_","p4021_","p4022_","p4023_","p4024_","p4025_","p414_06_","p414_07_","p414_08_","p414_09_","p414_10_","p414_11_","p414_12_","p414_13_","p414_14_","p414_15_","p414_16_","p4191_","p4192_","p4193_","p4194_","p4195_","p4196_","p4197_","p4198_","p209__2","p209__5","p209__6","p401f__2","p558c__2","p558c__3","p558c__4","p558c__5","p558c__6","p558c__7","p558c__8","p311c_4__2","p311c_4__3","p311c_4__4","p311c_4__5","p311c_4__6","p311c_4__7","p311c_4__8","p311c_4__9","p311c_7__2","p311c_7__3","p311c_7__4","p311c_7__5","p311c_7__6","p311c_7__7","p311c_7__8","p311c_7__9","p311c_7__10"
"243",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,280,160,3,61,960,1,2,1,1,2,16,"200701",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"244",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,321,4,200,581,2,2,2,0,2,18,"200306",1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"245",1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,85,323,2,32,553,2,2,1,0,2,16,"200702",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"246",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,95,1,9,410,2,2,1,1,1,17,"021801",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"247",2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,38,1,6,398,1,2,1,0,1,16,"021809",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"248",1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,800,15,2,3,865,2,1,1,0,2,16,"040101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"249",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70,48,6,17,308,2,2,1,0,1,16,"040101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"250",1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,60,65,2,45,125,2,2,1,0,2,15,"070101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"251",2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,250,341,1,15,811,1,2,1,1,2,15,"150110",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"252",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,150,135,3,13,545,2,2,1,0,1,15,"150101",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"253",1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,150,63,4,22,280,2,2,1,0,1,16,"220504",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"254",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,89,4,15,397,2,2,2,0,2,16,"010701",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"255",1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,113,5,15,305,2,2,2,1,1,17,"021803",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"256",1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,100,100,6,10,365,2,2,1,1,2,16,"150101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"257",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,150,105,4,34,645,2,2,1,0,1,18,"020601",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"258",1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,100,95,2,18,410,2,2,2,0,1,15,"030109",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"259",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,275,122,8,90,703,2,1,1,1,2,16,"040101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"260",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,192,64,6,16,523,2,2,1,0,2,16,"040108",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"261",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,150,544,2,10,839,2,2,1,0,1,17,"140101",1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"262",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,100,210,3,19,405,2,2,1,0,2,15,"070101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"263",2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,200,115,1,9,785,1,2,1,1,2,15,"070101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"264",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,220,168,6,98,569,2,2,1,1,2,16,"080601",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"265",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,170,135,5,48,785,1,2,2,1,2,17,"080106",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"266",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,41,108,2,35,251,2,2,1,0,2,18,"080910",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"267",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,200,215,5,44,708,2,2,2,0,2,16,"080803",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"268",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,185,121,18,51,665,2,2,1,1,2,16,"090117",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"269",1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,100,345,5,58,525,2,2,1,0,2,17,"101101",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"270",1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,35,152,5,62,587,2,2,1,1,1,15,"100601",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"271",1,1,3,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,50,110,2,12,305,2,2,1,1,1,21,"100317",1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"272",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,170,184,7,15,624,2,2,1,0,1,18,"100102",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"273",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,70,106,2,10,365,2,2,2,0,2,17,"101006",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"274",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1200,205,3,12,2405,1,1,1,1,2,16,"110101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"275",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,85,119,4,47,364,2,2,1,1,2,17,"110101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"276",1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,32,378,2,22,455,2,2,1,1,1,16,"120101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"277",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,50,188,3,18,578,2,2,1,0,1,16,"120101",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"278",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,70,166,2,24,591,2,2,1,1,1,16,"120701",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"279",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,61,3,16,351,2,2,2,0,1,17,"120699",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"280",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,50,205,7,42,620,2,2,2,1,2,16,"140309",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"281",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,128,4,18,338,2,2,1,0,1,17,"140306",1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"282",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,84,4,20,344,2,2,1,0,1,17,"140306",1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"283",1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,70,171,4,16,391,2,2,2,0,1,16,"140306",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"284",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,99,3,18,354,2,2,1,0,1,18,"140306",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"285",1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,200,99,8,20,334,2,2,1,0,1,16,"140304",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"286",1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,150,10,20,410,2,2,1,0,1,15,"150101",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"287",1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,100,67,2,12,252,2,2,2,1,2,15,"150101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"288",1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40,51,2,17,391,2,2,1,1,1,15,"150101",2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"289",1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120,61,2,27,195,2,2,1,0,1,16,"150103",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"290",1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,90,60,2,20,270,2,2,1,1,1,16,"150101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"291",1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,300,90,2,20,650,2,2,1,0,1,16,"150101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"292",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,150,125,2,14,380,2,2,1,1,2,16,"150101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"293",1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,28,8,5,299,2,2,1,0,1,17,"150601",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"294",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,200,40,2,12,570,1,2,1,0,1,18,"150801",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"295",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,100,40,2,30,260,2,2,1,0,1,16,"150802",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"296",1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,53,6,10,93,2,2,2,0,2,18,"160112",1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"297",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,70,28,5,5,311,1,2,1,0,2,17,"160101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"298",1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,30,16,5,15,91,2,2,1,1,2,15,"160601",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"299",1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,150,40,5,20,512,2,2,2,0,2,19,"160601",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"300",1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,44,32,1,6,126,2,2,1,1,2,16,"170101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
